       1                   2              3              4              5               6             7           8        9             10             11          12         13         14         15             16            17            18            19        20        21              22              23              24          25           26             27          28
 IRIS_ID              CMT_ID           EVLA           EVLO           EVDP     ORIGIN_DATE   ORIGIN_TIME     MAG_VAL MAG_TYPE           STLA           STLO        STDP       BATH      KSTNM      PHASE       RAYPARAM         GCARC            AZ           BAZ  FC_LOWER  FC_UPPER         SNR_ALL        SNR_PASS        SNR_STOP          CC       TSHIFT     TSHIFT_REL  CORRECTION
                                      (deg)          (deg)           (km)    (YYYY-MM-DD)    (HH:MM:SS)                               (deg)          (deg)         (m)        (m)                              (s/rad)         (deg)         (deg)         (deg)      (Hz)      (Hz)                                                                      (s)                           
11148228      C201911200826A        53.1630       153.6850       486.8100      2019-11-20      08:26:08      6.3375       Mw       -13.7255      -161.4591        1521       4600      P0011          P       312.9576       77.1170      135.3416      334.2916      0.40      2.00         10.0000         84.2176          1.0000      0.6290        -0.90        -0.0014       -0.90
11148228      C201911200826A        53.1630       153.6850       486.8100      2019-11-20      08:26:08      6.3375       Mw       -15.0186      -158.8586        1519       5131      P0012          P       303.3639       79.3890      133.6162      333.2946      0.55      2.00         10.0000         20.8509          1.0000      0.6041         0.20         0.0003       -0.63
11149517      C201911230233A       -20.1810       169.6610       123.4800      2019-11-23      02:33:12      5.3548       Mw       -11.1941      -138.8253        1523       4005      P0016          P       431.5332       50.2090       87.8823      252.9711      0.80      2.00         10.0000         54.1679          1.0000      0.4948         1.25         0.0024       -1.12
11149685      C201911231634A       -37.5210       177.1860       115.4700      2019-11-23      16:34:44      5.9517       Mw       -13.4787      -178.0061        1505       2754      P0008          P       520.7188       24.4210       11.3698      189.2526      0.85      2.00         10.0000         23.2624          1.0000      0.4633         2.10         0.0068       -1.16
11149685      C201911231634A       -37.5210       177.1860       115.4700      2019-11-23      16:34:44      5.9517       Mw       -30.1575      -157.3976        1528       5202      P0023          P       602.5858       22.2740       78.2493      243.9047      1.10      2.00         10.0000         19.1527          1.0000      0.7164         2.35         0.0082       -0.67
11150631      C201911260254A        41.5150        19.5210        20.0000      2019-11-26      02:54:12      6.4685       Mw       -13.3401      -178.0867        1498       2719      P0008      PKIKP        94.4569      147.9270       33.6635      334.7499      0.70      1.75         10.0000         20.5621          1.0000      0.7023         8.90         0.0075       -1.46
11150631      C201911260254A        41.5150        19.5210        20.0000      2019-11-26      02:54:12      6.4685       Mw       -11.0114      -168.1599        1498       5024      P0009      PKIKP        92.9859      148.7600       14.6532      348.8738      0.60      1.20         10.0000         37.9683          1.0000      0.9195         6.45         0.0055       -1.15
11150631      C201911260254A        41.5150        19.5210        20.0000      2019-11-26      02:54:12      6.4685       Mw       -13.7671      -161.3731        1510       4469      P0011      PKIKP        85.2076      152.2410        1.8648      358.5625      0.80      2.00         10.0000         24.8543          1.0000      0.4486        12.10         0.0102       -1.35
11151271      B201911271000A       -22.0860      -179.4700       564.1200      2019-11-27      10:00:39      5.6390       Mw       -13.2952      -178.1529        1506       2925      P0008          p       572.0237        8.8800        8.3328      187.9314      0.95      2.00         10.0000        122.1661          1.0000      0.6418         4.35         0.0343       -1.10
11151271      B201911271000A       -22.0860      -179.4700       564.1200      2019-11-27      10:00:39      5.6390       Mw       -11.0020      -168.1669        1540       5085      P0009          P       526.8088       15.4840       46.1089      222.8655      0.40      2.00         10.0000         72.0781          1.0000      0.5888        -5.15        -0.0265       -0.51
11151271      B201911271000A       -22.0860      -179.4700       564.1200      2019-11-27      10:00:39      5.6390       Mw       -13.8908      -169.0075        1527       4995      P0010          P       588.4123       12.8810       52.2529      229.0054      1.00      1.60         10.0000         78.1628          1.0000      0.7022         5.00         0.0298       -0.78
11152203      B201911301952A       -26.6110       178.3260       614.0100      2019-11-30      19:52:40      5.5390       Mw       -13.1984      -178.3336        1525       2513      P0008          P       527.5349       13.7730       13.7848      192.6394      0.45      2.00         10.0000        127.8861          1.0000      0.8321         2.10         0.0119       -1.01
11153745      C201912042010A       -19.0680       169.5750       266.0000      2019-12-04      20:10:03      6.0665       Mw       -13.9994      -169.1373        1496       4720      P0010          P       524.9411       21.0100       79.2750      253.1461      0.55      2.00         10.0000        240.6167          1.0000      0.9259         1.85         0.0070       -0.96
11153745      C201912042010A       -19.0680       169.5750       266.0000      2019-12-04      20:10:03      6.0665       Mw       -15.0063      -158.9691        1521       5208      P0012          P       502.5360       30.3080       87.2219      257.7824      0.60      2.00         10.0000        126.6193          1.0000      0.9651         3.05         0.0088       -0.73
11153745      C201912042010A       -19.0680       169.5750       266.0000      2019-12-04      20:10:03      6.0665       Mw       -14.1873      -128.7979        1492       4150      P0018          P       392.0103       58.9690       95.4332      256.0450      0.40      2.00         10.0000         23.0060          1.0000      0.8122         2.60         0.0045       -0.96
11153745      C201912042010A       -19.0680       169.5750       266.0000      2019-12-04      20:10:03      6.0665       Mw       -16.2899      -129.6517        1489       3926      P0019          P       397.1656       57.6840       97.6156      257.4156      0.40      2.00         10.0000         31.8455          1.0000      0.8038         3.95         0.0070       -1.11
11154761      C201912061304A       -15.2840      -175.1190        10.0000      2019-12-06      13:04:46      6.1254       Mw       -13.0874      -178.6592        1528       2679      P0008          P       787.6335        4.0740      302.1746      123.0426      0.90      2.00         10.0000        350.3134          1.0000      0.7830        -1.60        -0.0256       -3.07
11154761      C201912061304A       -15.2840      -175.1190        10.0000      2019-12-06      13:04:46      6.1254       Mw       -10.9864      -168.2206        1499       5285      P0009          P       786.1219        7.9730       58.2147      236.6442      0.60      2.00         10.0000         15.6900          1.0000      0.6994         1.45         0.0125       -2.77
11154761      C201912061304A       -15.2840      -175.1190        10.0000      2019-12-06      13:04:46      6.1254       Mw       -14.0186      -169.1600        1503       4658      P0010          P       787.0644        5.9020       78.3856      256.8770      0.40      2.00         10.0000         36.2356          1.0000      0.5672         5.05         0.0577       -2.83
11154761      C201912061304A       -15.2840      -175.1190        10.0000      2019-12-06      13:04:46      6.1254       Mw       -30.0107      -157.4556        1493       4717      P0023          P       612.8757       21.9110      135.2414      308.3369      0.50      2.00         10.0000         53.1765          1.0000      0.8048         6.10         0.0208       -2.20
11154780      C201912061542A       -15.0230      -175.0790        10.0000      2019-12-06      15:42:44      5.8796       Mw       -10.9869      -168.2206        1492       5289      P0009          P       786.1997        7.8050       59.6775      238.1314      0.85      1.60         10.0000         84.6398          1.0000      0.5673         7.85         0.0691       -3.41
11154780      C201912061542A       -15.0230      -175.0790        10.0000      2019-12-06      15:42:44      5.8796       Mw       -14.0198      -169.1607        1504       4653      P0010          P       787.0952        5.8160       80.8192      259.3339      0.40      2.00         10.0000         13.7572          1.0000      0.6218         4.65         0.0539       -2.91
11158021      C201912140457A       -14.3630       167.7090         7.5100      2019-12-14      04:57:34      5.9380       Mw       -13.1140      -179.1236        1505       2828      P0008          P       782.7251       12.8500       86.0175      262.8772      0.40      2.00         10.0000         13.7621          1.0000      0.3851        11.05         0.0604       -3.52
11158021      C201912140457A       -14.3630       167.7090         7.5100      2019-12-14      04:57:34      5.9380       Mw       -11.0249      -168.2260        1502       5350      P0009          P       524.0589       23.7010       84.7092      259.3436      0.50      2.00         10.0000         42.1255          1.0000      0.8960         0.50         0.0016       -0.94
11158239      C201912150611A         6.6970       125.1740        18.0000      2019-12-15      06:11:51      6.7728       Mw       -13.1256      -179.1473        1503       2779      P0008          P       398.4035       58.7430      109.8002      286.3565      0.70      2.00         10.0000        138.7100          1.0000      0.4730        -3.05        -0.0051       -1.49
11158239      C201912150611A         6.6970       125.1740        18.0000      2019-12-15      06:11:51      6.7728       Mw       -11.0268      -168.2311        1521       5349      P0009          P       357.6323       68.5970      104.6475      281.7706      0.45      2.00         10.0000         30.2180          1.0000      0.6484        -4.45        -0.0067       -0.95
11158239      C201912150611A         6.6970       125.1740        18.0000      2019-12-15      06:11:51      6.7728       Mw       -14.1023      -169.2087        1484       4250      P0010          P       358.7210       68.3310      108.0975      283.2501      0.45      2.00         10.0000         43.3080          1.0000      0.6118        -3.25        -0.0049       -1.01
11158239      C201912150611A         6.6970       125.1740        18.0000      2019-12-15      06:11:51      6.7728       Mw       -14.9693      -159.0197        1925       5178      P0012          P       317.4695       78.1620      106.8782      280.3336      0.90      2.00         10.0000         21.0837          1.0000      0.9259         6.70         0.0093       -0.77
11158302      C201912151409A         1.7450       127.2820       109.4100      2019-12-15      14:09:11      5.4633       Mw       -13.1293      -179.1547        1508       2758      P0008          P       411.4059       55.1650      107.3419      281.5616      0.65      2.00         10.0000         32.3403          1.0000      0.8775         2.00         0.0036       -1.29
11158650      C201912161646A        -8.4380       158.9770        70.8900      2019-12-16      16:46:47      5.4887       Mw       -13.1423      -179.1876        1516       2629      P0008          P       608.6915       21.9480      104.2914      280.1517      0.85      2.00         10.0000        100.6259          1.0000      0.3958         3.05         0.0106       -1.41
11158886      B201912170204A       -23.4150      -179.9660       542.4100      2019-12-17      02:04:05      5.3102       Mw       -13.1496      -179.2021        1517       2576      P0008          p       590.8907       10.2910        4.1676      183.9270      0.65      2.00         10.0000        854.1900          1.0000      0.6485         1.55         0.0110       -1.21
11158886      B201912170204A       -23.4150      -179.9660       542.4100      2019-12-17      02:04:05      5.3102       Mw       -11.0301      -168.2398        1515       5347      P0009          P       525.8088       16.6790       44.0320      220.5285      0.40      2.00         10.0000         39.7295          1.0000      0.4624        -6.70        -0.0325       -0.29
11159461      C201912180156A       -29.7560      -178.4870        10.0000      2019-12-18      01:56:44      5.9221       Mw       -14.1180      -169.2267        1496       4170      P0010          P       707.4697       17.8220       30.6568      207.1583      0.40      2.00         10.0000         14.7791          1.0000      0.6635         5.35         0.0216       -2.35
11159461      C201912180156A       -29.7560      -178.4870        10.0000      2019-12-18      01:56:44      5.9221       Mw       -13.9361      -160.8990        1532       5134      P0011          P       607.5899       22.6710       49.5433      222.8909      0.60      2.00         10.0000         10.3924          1.0000      0.7214         6.45         0.0214       -1.55
11159461      C201912180156A       -29.7560      -178.4870        10.0000      2019-12-18      01:56:44      5.9221       Mw       -29.8767      -157.4996        1493       4151      P0023          P       702.8102       18.1840       95.6374      265.1134      0.40      2.00         10.0000         11.3838          1.0000      0.4291         9.10         0.0360       -2.12
11159894      B201912190449A       -26.2930       178.3870       614.4300      2019-12-19      04:49:38      5.6583       Mw       -13.1578      -179.2930        1527       2092      P0008          p       572.9706       13.3150        9.8553      189.0670      0.40      2.00         10.0000         69.1299          1.0000      0.8651         2.85         0.0166       -1.30
11160212      C201912201139A        36.5450        70.4480       212.0000      2019-12-20      11:39:52      6.2366       Mw       -11.0650      -139.4988        1501       4128      P0016      PKIKP       101.1233      142.8890       54.2896      318.3414      0.65      2.00         10.0000         18.0065          1.0000      0.5231         2.20         0.0019      -10.15
11160212      C201912201139A        36.5450        70.4480       212.0000      2019-12-20      11:39:52      6.2366       Mw       -12.3019      -138.2612        1526       4035      P0017        PKP       190.4667      144.6180       54.1522      318.2016      0.50      2.00         10.0000         32.3486          1.0000      0.6568         2.50         0.0022       -3.31
11160212      C201912201139A        36.5450        70.4480       212.0000      2019-12-20      11:39:52      6.2366       Mw       -25.0073      -144.6348        1500       4536      P0024      PKIKP        94.0504      147.9420       78.9233      299.5436      1.00      1.65         10.0000         95.9382          1.0000      0.9325         3.85         0.0033       -0.74
11161253      C201912221649A       -20.0930      -173.4810        10.0000      2019-12-22      16:49:26      5.2269       Mw       -13.1899      -179.4913        1527       1868      P0008          P       785.5584        8.9870      319.2591      140.9850      0.70      2.00         10.0000         41.3499          1.0000      0.6041         9.55         0.0736       -3.59
11168783      C202001100105A       -21.4300      -175.2440        10.0000      2020-01-10      01:05:37      5.5410       Mw       -29.5188      -157.6932        1522       4868      P0023          P       708.2410       17.7600      120.6517      293.0356      0.40      2.00         10.0000          3.5923          1.0000      0.4181         4.20         0.0170       -2.50
11175173      C202001241755A        38.3900        39.0880        10.0000      2020-01-24      17:55:14      6.7976       Mw       -14.1272      -160.5863        1516       4905      P0011      PKIKP        89.9897      150.1460       40.9863      327.9870      0.45      2.00         10.0000          9.2889          1.0000      0.7246         4.65         0.0039       -1.07
11175941      C202001270502A       -10.0930       161.0610        21.0000      2020-01-27      05:02:01      6.3048       Mw       -13.6133      -179.6290        1528       1922      P0008          P       627.3893       19.2170      102.4549      278.4503      0.40      2.00         10.0000         50.1119          1.0000      0.6955         6.75         0.0257       -1.73
11175941      C202001270502A       -10.0930       161.0610        21.0000      2020-01-27      05:02:01      6.3048       Mw       -14.1111      -160.5768        1543       4908      P0011          P       484.4581       37.6840      100.0584      271.7107      0.45      2.00         10.0000         44.0951          1.0000      0.6136         4.30         0.0099       -1.20
11176800      C202001281910A        19.4180       -78.7580        15.1800      2020-01-28      19:10:24      7.7222       Mw       -14.1156      -160.5745        1484       4920      P0011          P       277.6357       87.1850      253.9644       69.1705      0.50      2.00         10.0000         11.0607          1.0000      0.9061        14.15         0.0185       -1.39
11176800      C202001281910A        19.4180       -78.7580        15.1800      2020-01-28      19:10:24      7.7222       Mw       -12.4186      -138.2027        1517       4112      P0017          P       365.7654       66.6250      246.3739       62.2229      0.50      2.00         10.0000          8.5548          1.0000      0.7453         8.30         0.0128       -1.58
11176800      C202001281910A        19.4180       -78.7580        15.1800      2020-01-28      19:10:24      7.7222       Mw       -22.3400      -129.3718        1501       3756      P0021          P       373.8089       64.7120      232.2455       53.7240      1.25      2.00         10.0000         22.9646          1.0000      0.5749         9.50         0.0149       -1.69
11177188      C202001291349A       -10.4180       161.2760        85.0000      2020-01-29      13:49:49      6.0541       Mw       -14.1107      -160.5742        1510       4913      P0011          P       483.7372       37.4220       99.6500      271.2436      0.60      1.70         10.0000        296.9492          1.0000      0.7840         3.00         0.0071       -1.01
11177367      C202001292346A         0.7140       126.3290        27.0100      2020-01-29      23:46:56      5.8941       Mw       -13.5607      -179.5799        1497       2083      P0008          P       411.9796       55.4460      107.0558      280.4671      0.95      1.80         10.0000         85.0794          1.0000      0.7462         4.30         0.0075       -1.52
11178213      B202001311353A       -25.3660       178.4000       574.8100      2020-01-31      13:53:31      5.7488       Mw       -13.5272      -179.5391        1515       2234      P0008          p       584.1826       11.9960        9.6840      188.9942      0.40      2.00         10.0000         84.5377          1.0000      0.8324         2.10         0.0133       -1.28
11180483      C202002051812A        -6.0820       113.0780       592.4200      2020-02-05      18:12:37      6.2601       Mw       -13.5281      -179.5164        1518       2266      P0008          P       352.1957       66.6580      102.1361      269.1486      0.40      2.00         10.0000        126.6602          1.0000      0.8068         2.75         0.0046       -1.27
11180483      C202002051812A        -6.0820       113.0780       592.4200      2020-02-05      18:12:37      6.2601       Mw       -14.5403      -169.1177        1500       4487      P0010          P       312.0372       76.7070      103.5480      267.0657      0.45      2.00         10.0000         55.0195          1.0000      0.8606         2.50         0.0038       -0.90
11180483      C202002051812A        -6.0820       113.0780       592.4200      2020-02-05      18:12:37      6.2601       Mw       -14.0802      -160.5929        1522       4839      P0011          P       276.7841       84.9790      103.6646      264.9735      0.65      2.00         10.0000        133.3409          1.0000      0.7381         3.25         0.0047       -0.87
11183056      C202002111021A       -22.4620      -174.3160        55.9400      2020-02-11      10:21:46      5.2088       Mw       -14.5716      -169.1651        1518       4455      P0010          P       783.5977        9.2770       32.6157      210.9750      0.90      2.00         10.0000         41.2891          1.0000      0.8389         3.05         0.0233       -1.70
11183064      B202002111107A       -25.1510       179.9230       477.8200      2020-02-11      11:07:03      5.4988       Mw       -14.5718      -169.1654        1506       4455      P0010          P       605.4971       14.7230       46.1235      222.3905      0.55      2.00         10.0000        105.0611          1.0000      0.6347        -5.40        -0.0288       -1.23
11183064      B202002111107A       -25.1510       179.9230       477.8200      2020-02-11      11:07:03      5.4988       Mw       -28.8979      -157.9643        1520       5249      P0023          P       521.7997       20.0200      105.7135      275.5608      0.50      2.00         10.0000          4.1815          1.0000      0.5407         2.75         0.0115       -0.55
11183556      B202002121457A       -17.7600      -178.5500       549.1100      2020-02-12      14:57:51      5.3097       Mw       -13.4887      -179.5907        1522       2150      P0008          p       451.9391        4.3870      346.6514      166.9318      0.95      2.00         10.0000        207.8487          1.0000      0.8458         1.00         0.0118       -1.12
11183556      B202002121457A       -17.7600      -178.5500       549.1100      2020-02-12      14:57:51      5.3097       Mw       -14.5833      -169.1905        1513       4408      P0010          p       583.8301        9.5320       71.8861      249.2730      1.00      2.00         10.0000         33.9879          1.0000      0.5784         2.60         0.0195       -0.84
11184094      C202002131033B        45.6310       148.9290       144.0000      2020-02-13      10:33:44      7.0035       Mw       -11.3143      -169.0858        1524       5311      P0009          P       356.3817       68.3190      135.0998      329.7758      0.65      2.00         10.0000         49.3689          1.0000      0.8868         2.10         0.0033       -0.76
11184094      C202002131033B        45.6310       148.9290       144.0000      2020-02-13      10:33:44      7.0035       Mw       -14.5820      -169.2050        1537       4364      P0010          P       344.9739       71.0950      136.9433      330.4422      0.40      2.00         10.0000        337.3303          1.0000      0.7413         1.40         0.0021       -0.87
11184094      C202002131033B        45.6310       148.9290       144.0000      2020-02-13      10:33:44      7.0035       Mw       -14.0903      -160.6235        1503       4754      P0011          P       328.2660       75.0570      129.2838      326.0794      0.40      2.00         10.0000        357.2313          1.0000      0.5896         2.50         0.0036       -0.82
11184094      C202002131033B        45.6310       148.9290       144.0000      2020-02-13      10:33:44      7.0035       Mw       -11.3533      -140.6693        1502       4441      P0016          P       286.2903       84.8800      111.9772      318.5929      0.65      2.00         10.0000         35.8977          1.0000      0.9166         5.55         0.0075       -1.06
11184094      C202002131033B        45.6310       148.9290       144.0000      2020-02-13      10:33:44      7.0035       Mw       -12.6149      -137.8518        1527       4243      P0017          P       273.6670       87.6560      110.7578      317.9283      0.55      2.00         10.0000         55.3351          1.0000      0.8604         5.95         0.0079       -0.94
11184094      C202002131033B        45.6310       148.9290       144.0000      2020-02-13      10:33:44      7.0035       Mw       -22.0021      -145.4558        1501       4183      P0025          P       265.8372       90.0080      122.3859      320.4392      0.40      2.00         10.0000         59.7244          1.0000      0.7278         7.50         0.0098       -0.86
11185155      C202002150939A       -15.7060       179.8400        10.0000      2020-02-15      09:39:15      5.6986       Mw       -13.5083      -179.5334        1492       2280      P0008          P       787.9611        2.2800       15.5050      195.3469      1.00      2.00         10.0000        377.1056          1.0000      0.8767        -2.85        -0.0756       -3.75
11189722      C202002260733A        -7.5620       131.1190        61.1600      2020-02-26      07:33:12      6.0824       Mw       -13.5738      -179.4770        1499       2325      P0008          P       438.6830       48.8570      101.4437      271.7861      1.20      1.95         10.0000          7.0863          1.0000      0.4065        14.60         0.0281       -1.08
11191583      B202003011813A       -20.6900      -178.2420       537.3100      2020-03-01      18:13:01      5.2402       Mw       -13.5320      -179.4530        1527       2509      P0008          p       561.1972        7.2510      350.6304      170.9874      0.50      2.00         10.0000        585.0564          1.0000      0.7939         1.30         0.0118       -1.21
11191583      B202003011813A       -20.6900      -178.2420       537.3100      2020-03-01      18:13:01      5.2402       Mw       -14.6457      -169.3063        1497       4288      P0010          p       593.2471       10.4370       56.0567      233.3360      0.40      2.00         10.0000        185.6333          1.0000      0.8785         0.70         0.0049       -0.89
11193176      C202003051311A       -29.7720      -176.2650        10.0000      2020-03-05      13:11:45      5.3598       Mw       -29.0040      -157.7949        1503       4758      P0023          P       734.5657       16.0950       91.8535      262.7296      1.05      2.00         10.0000          8.5591          1.0000      0.2736        -2.50        -0.0110       -2.83
11196241      C202003111954A       -19.2940      -173.1550        10.0000      2020-03-11      19:54:08      5.2577       Mw       -14.6601      -169.3266        1509       4328      P0010          P       787.0549        5.9050       38.8922      217.7731      0.60      2.00         10.0000         14.5292          1.0000      0.5261         7.45         0.0851       -3.50
11196241      C202003111954A       -19.2940      -173.1550        10.0000      2020-03-11      19:54:08      5.2577       Mw       -29.0820      -157.7627        1522       4816      P0023          P       718.4175       17.0870      127.8665      301.5049      0.85      1.45         10.0000         60.2911          1.0000      0.7360        -1.55        -0.0065       -2.27
11196516      C202003121250A       -19.3130      -173.1860        10.0000      2020-03-12      12:50:27      5.5259       Mw       -13.4600      -179.4398        1531       2506      P0008          P       785.9053        8.3800      313.3656      135.1338      0.40      2.00         10.0000         37.5143          1.0000      0.7351         4.75         0.0391       -3.54
11197299      C202003141001A       -27.4200      -175.6850        10.0000      2020-03-14      10:01:17      6.4242       Mw       -11.1667      -169.9507        1510       3802      P0009          P       717.5099       17.1220       19.4470      197.5318      0.75      1.25         10.0000         13.0111          1.0000      0.8792         0.90         0.0038       -2.80
11197299      C202003141001A       -27.4200      -175.6850        10.0000      2020-03-14      10:01:17      6.4242       Mw       -13.8715      -160.8327        1512       4882      P0011          P       627.0348       19.3720       48.6080      223.3085      1.15      1.75         10.0000          5.3367          1.0000      0.8500         2.90         0.0109       -1.42
11197299      C202003141001A       -27.4200      -175.6850        10.0000      2020-03-14      10:01:17      6.4242       Mw       -12.7985      -138.0781        1524       4124      P0017          P       483.3420       38.0230       75.0295      241.5670      0.60      2.00         10.0000         20.2470          1.0000      0.8697        -1.25        -0.0028       -1.60
11197299      C202003141001A       -27.4200      -175.6850        10.0000      2020-03-14      10:01:17      6.4242       Mw       -29.1127      -157.7605        1527       4876      P0023          P       745.9146       15.8620      100.3418      271.7983      0.45      2.00         10.0000        755.7673          1.0000      0.9060        -4.10        -0.0183       -2.83
11197835      C202003152333A       -12.3390       166.5440        88.9100      2020-03-15      23:33:16      5.3000       Mw       -14.6622      -169.3213        1510       4335      P0010          P       523.1243       23.5710       98.4276      272.7120      0.40      2.00         10.0000         10.2429          1.0000      0.5856         5.90         0.0195       -0.94
11198621      C202003171606A       -15.9950      -172.1370        10.0000      2020-03-17      16:06:22      6.0964       Mw       -13.4494      -179.4186        1502       2440      P0008          P       786.3728        7.4880      288.9204      110.7737      0.40      2.00         10.0000        400.8821          1.0000      0.8341         9.75         0.0892       -3.70
11198621      C202003171606A       -15.9950      -172.1370        10.0000      2020-03-17      16:06:22      6.0964       Mw       -13.8338      -160.8801        1519       4828      P0011          P       784.1474       11.0880       80.2519      257.3453      0.55      2.00         10.0000         96.4940          1.0000      0.5046        -2.45        -0.0154       -2.57
11198855      C202003180313B       -13.1360       167.0280       176.0000      2020-03-18      03:13:45      6.1194       Mw       -11.1377      -170.0962        1506       5093      P0009          P       523.8842       22.4460       87.3981      262.5258      0.65      2.00         10.0000        614.7059          1.0000      0.7483         3.65         0.0128       -0.37
11198855      C202003180313B       -13.1360       167.0280       176.0000      2020-03-18      03:13:45      6.1194       Mw       -14.6466      -169.3061        1520       4292      P0010          P       522.7779       23.0130       96.5882      270.8287      0.55      2.00         10.0000         37.1010          1.0000      0.2172         0.90         0.0031       -0.92
11200708      C202003211829A       -13.2620       175.5020        10.0000      2020-03-21      18:29:38      5.0807       Mw       -13.4273      -179.3941        1534       2326      P0008          P       787.3847        4.9680       92.4950      271.3163      0.85      1.60         10.0000         32.7902          1.0000      0.5525         1.60         0.0215       -3.77
11201603      B202003232033A       -25.2770       179.7150       505.0200      2020-03-23      20:33:39      5.6225       Mw       -13.4355      -179.3744        1491       2346      P0008          P       605.8938       11.8720        4.3087      184.0053      0.90      2.00         10.0000          5.7004          1.0000      0.6612         1.65         0.0105       -1.42
11201603      B202003232033A       -25.2770       179.7150       505.0200      2020-03-23      20:33:39      5.6225       Mw       -11.6380      -140.7950        1500       4254      P0016          P       461.2645       39.6790       77.3026      244.2444      0.55      2.00         10.0000         35.7066          1.0000      0.7569         3.05         0.0075       -0.96
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -13.4389      -179.3614        1528       2348      P0008          P       369.2498       65.6290      155.3981      343.6808      0.40      2.00         10.0000         75.4424          1.0000      0.5054        -4.15        -0.0065       -1.28
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -11.0635      -170.3439        1498       5061      P0009          P       366.3916       66.3080      145.4321      337.6960      0.60      2.00         10.0000         37.9014          1.0000      0.4250        -0.50        -0.0008       -0.79
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -13.7577      -161.0055        1510       4523      P0011          P       340.4970       72.5660      137.7800      332.9889      0.45      2.00         10.0000        476.5271          1.0000      0.7491        -0.40        -0.0006       -0.80
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -11.6388      -140.7838        1513       4114      P0016          P       304.2268       81.1200      119.3784      324.2639      0.50      2.00         10.0000        499.2552          1.0000      0.8517         1.40         0.0019       -1.02
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -12.8590      -138.3174        1528       4185      P0017          P       293.9445       83.5250      118.1380      323.5747      0.50      2.00         10.0000        185.7625          1.0000      0.9073         1.20         0.0016       -0.85
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -13.2057      -127.5937        1523       3922      P0018          P       265.8600       90.2200      110.0947      320.7096      0.40      2.00         10.0000         11.5809          1.0000      0.6850         0.85         0.0011       -0.85
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -16.4610      -129.0931        1533       3872      P0019          P       265.1935       91.8310      113.2737      321.0367      0.85      2.00         10.0000         19.7143          1.0000      0.7844        16.05         0.0205       -1.03
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -24.8299      -139.5867        1536       4616      P0022          P       264.6456       92.5060      126.1567      324.2660      0.50      2.00         10.0000          5.1892          1.0000      0.6523        -5.20        -0.0066       -0.94
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -29.2116      -157.7089        1516       4839      P0023          P       274.7482       87.7170      142.1684      332.5285      0.40      2.00         10.0000          7.5113          1.0000      0.5974         5.75         0.0075       -0.80
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -25.5063      -143.3624        1490       4682      P0024          P       265.6302       91.1000      129.3457      325.7718      1.20      1.75         10.0000         46.8863          1.0000      0.9248         5.55         0.0071       -0.79
11202357      C202003250249A        48.9690       157.6910        55.3900      2020-03-25      02:49:21      7.5103       Mw       -22.0433      -145.0588        1521       4287      P0025          P       276.3187       87.3600      128.7038      326.4474      0.50      2.00         10.0000         27.6661          1.0000      0.8376         2.25         0.0030       -0.95
11203121      C202003261538A         5.5750       125.0530        59.0000      2020-03-26      15:38:04      6.1254       Mw       -13.4637      -179.3471        1473       2272      P0008          P       398.9868       58.3840      109.5601      285.3480      0.40      1.00         10.0000         26.3700          1.0000      0.8649         6.15         0.0104       -0.90
11205636      C202003312033A       -16.6430      -173.5630        81.4000      2020-03-31      20:33:27      4.9827       Mw       -13.5519      -179.2729        1502       1336      P0008          p       781.6812        6.3190      298.5122      120.0011      0.55      2.00         10.0000         36.5209          1.0000      0.6659        10.45         0.1154       -2.05
11208050      C202004040924A       -19.4940      -173.2360        10.0000      2020-04-04      09:24:18      5.1056       Mw       -14.3141      -169.1755        1509       4113      P0010          P       786.8281        6.4740       37.4829      216.3006      1.40      2.00         10.0000        125.7364          1.0000      0.4059        -6.00        -0.0629       -3.49
11208921      C202004051837A         1.4010       126.4430        53.6200      2020-04-05      18:37:10      6.0496       Mw       -11.0251      -170.7704        1505       5128      P0009          P       377.5266       63.6370      103.0394      277.1438      0.40      2.00         10.0000         72.4745          1.0000      0.9064         4.00         0.0064       -0.95
11209666      C202004061802A       -21.5870      -175.3960        43.2300      2020-04-06      18:02:01      4.9341       Mw       -14.3188      -169.1388        1487       4132      P0010          P       784.5372        9.3910       40.3310      218.3967      1.10      2.00         10.0000          7.8685          1.0000      0.4595         2.50         0.0188       -1.64
